,50_rmse,50_cc,50_POD,50_FAR,50_CSI,75_rmse,75_cc,75_POD,75_FAR,75_CSI,95_rmse,95_cc,95_POD,95_FAR,95_CSI
"(66,135)",0.7141049808370741,0.5929919860360471,0.5903614457831325,0.057692307692307696,0.5697674418604651,1.1462515324750924,0.2836205408792509,0.2857142857142857,0.25,0.2608695652173913,1.2781706162251314,-0.3519069525787826,0.0,1.0,0.0
"(66,136)",0.7570695854307423,0.5346183775283476,0.5301204819277109,0.08333333333333333,0.5057471264367817,1.3000842510644157,0.10707393617574923,0.2857142857142857,0.4,0.24,1.6297638593146502,-0.4901120930043512,0.0,1.0,0.0
"(66,137)",0.8047170418849977,0.5063610586923152,0.5783132530120482,0.09433962264150944,0.5454545454545454,1.3991646948990049,0.07479863826406848,0.23809523809523808,0.4444444444444444,0.2,1.9396918555310596,-0.5624113928797321,0.0,1.0,0.0
"(66,138)",0.8742450485132215,0.47278678716643124,0.5180722891566265,0.044444444444444446,0.5058823529411764,1.532578948357523,0.02899385197581591,0.2619047619047619,0.3888888888888889,0.22448979591836735,2.2117658301848557,-0.5379025674924293,0.0,1.0,0.0
"(66,139)",0.9678568414111443,0.4419084486359392,0.5421686746987951,0.0425531914893617,0.5294117647058824,1.6371974591763039,-0.0010923844165297732,0.19047619047619047,0.38461538461538464,0.1702127659574468,2.325327350735772,-0.5874444092775678,0.0,1.0,0.0
"(66,140)",1.0673622955982052,0.4184185253804208,0.46987951807228917,0.07142857142857142,0.45348837209302323,1.7669075663965441,-0.030377900855652236,0.19047619047619047,0.3333333333333333,0.17391304347826086,2.4238050910814035,-0.6099010655394782,0.0,1.0,0.0
"(66,141)",1.1855168596630172,0.35017087008097525,0.39759036144578314,0.05714285714285714,0.38823529411764707,2.0533034625208675,-0.1506957692348765,0.16666666666666666,0.36363636363636365,0.15217391304347827,2.6535449818206045,-0.5249005799120785,0.0,1.0,0.0
"(66,142)",1.2707718570083149,0.33741032923212605,0.39759036144578314,0.05714285714285714,0.38823529411764707,2.190580243330948,-0.14750575515724781,0.23809523809523808,0.2857142857142857,0.21739130434782608,2.604093943955337,-0.5715438324834831,0.0,1.0,0.0
"(66,143)",1.2339719541773078,0.36507229351065806,0.40963855421686746,0.05555555555555555,0.4,2.1292156455409494,-0.14330229087810947,0.19047619047619047,0.2727272727272727,0.17777777777777778,2.629660971641304,-0.5883714056080339,0.0,1.0,0.0
"(66,144)",1.1759510010513576,0.38323542831496354,0.40963855421686746,0.02857142857142857,0.40476190476190477,1.9299504282637172,-0.1165009967113716,0.16666666666666666,0.2222222222222222,0.1590909090909091,2.3025764554717494,-0.5761119032841293,0.0,1.0,0.0
"(66,145)",1.15139150205139,0.41372181558853016,0.4457831325301205,0.02631578947368421,0.44047619047619047,1.8596858142853634,-0.04041370149092722,0.07142857142857142,0.5,0.06666666666666667,2.2323129181565426,-0.5763776758159717,0.0,1.0,0.0
"(66,146)",1.2424871110710236,0.3791453695116507,0.3253012048192771,0.0,0.3253012048192771,2.0758816769574557,-0.03497263951594725,0.09523809523809523,0.3333333333333333,0.09090909090909091,2.4420746171058845,-0.5368996232003743,0.0,1.0,0.0
"(66,147)",1.284538473300501,0.39503385672133084,0.27710843373493976,0.0,0.27710843373493976,2.0752216600721236,0.03550182994482495,0.07142857142857142,0.4,0.06818181818181818,2.430532779860674,-0.47036033817976686,0.0,1.0,0.0
"(66,148)",1.2912058814184963,0.4114292937367101,0.26506024096385544,0.043478260869565216,0.2619047619047619,2.111727523411191,0.02117183494751941,0.047619047619047616,0.6,0.044444444444444446,2.514195455523123,-0.5069956999612771,0.0,1.0,0.0
"(66,149)",1.328572627286127,0.4065750079216812,0.26506024096385544,0.043478260869565216,0.2619047619047619,2.1686581086194954,0.009019777338859362,0.07142857142857142,0.4,0.06818181818181818,2.5989999581483127,-0.49484672265181295,0.0,1.0,0.0
"(66,150)",1.4399317002810363,0.345253291908897,0.20481927710843373,0.10526315789473684,0.2,2.0689836155353034,0.14182033817252016,0.023809523809523808,0.5,0.023255813953488372,2.214197938875484,-0.1676135965948539,0.0,1.0,0.0
"(66,151)",1.638236464263173,0.2635304511054477,0.12195121951219512,0.16666666666666666,0.11904761904761904,1.638236464263173,0.2635304511054477,0.04878048780487805,0.3333333333333333,0.047619047619047616,2.1923329853171367,0.03692601451024868,0.1111111111111111,0.5,0.1
"(66,152)",1.729393285830565,0.2790557048956498,0.15853658536585366,0.13333333333333333,0.15476190476190477,1.729393285830565,0.2790557048956498,0.04878048780487805,0.3333333333333333,0.047619047619047616,2.0661318288245836,0.1726437709339372,0.1111111111111111,0.0,0.1111111111111111
"(66,153)",,,,,,,,,,,,,,,
"(66,154)",,,,,,,,,,,,,,,
"(66,155)",,,,,,,,,,,,,,,
"(66,156)",,,,,,,,,,,,,,,
"(66,157)",,,,,,,,,,,,,,,
"(66,158)",1.7378304229562875,,0.0,,0.0,1.7378304229562875,,0.0,,0.0,1.7378304229562875,,0.0,,0.0
"(66,159)",1.738127282808914,,0.0,,0.0,1.738127282808914,,0.0,,0.0,1.738127282808914,,0.0,,0.0
"(66,160)",1.7295696186187204,,0.0,,0.0,1.7295696186187204,,0.0,,0.0,1.7295696186187204,,0.0,,0.0
"(66,161)",2.0563796423343716,0.6067457618963621,0.18072289156626506,0.0,0.18072289156626506,2.0563796423343716,0.6067457618963621,0.11904761904761904,0.0,0.11904761904761904,3.6938120588783026,-0.1619670862723989,0.0,,0.0
"(66,162)",2.0051287278695145,0.6389512976632146,0.1927710843373494,0.0,0.1927710843373494,2.0051287278695145,0.6389512976632146,0.11904761904761904,0.0,0.11904761904761904,3.9272846950343596,-0.18665504392181334,0.0,,0.0
"(66,163)",2.019992720257162,0.7234694311135365,0.3132530120481928,0.037037037037037035,0.30952380952380953,2.9202998233877944,0.7830438230965351,0.09523809523809523,0.0,0.09523809523809523,4.878673551070387,0.2080839605057349,0.0,,0.0
"(66,164)",2.094974576675207,0.7223868209474221,0.43373493975903615,0.28,0.3711340206185567,3.163303219402735,0.8246939558053216,0.40476190476190477,0.15,0.37777777777777777,6.288901265545727,0.6516346535744398,0.0,,0.0
"(66,165)",2.6408994257669107,0.687130892992598,0.46987951807228917,0.2641509433962264,0.4020618556701031,4.314559281700232,0.7714475079040334,0.5,0.19230769230769232,0.44680851063829785,8.593973528164954,0.7779781392218923,0.0,,0.0
"(66,166)",2.6890124864756646,0.7086069956138812,0.4457831325301205,0.26,0.3854166666666667,4.454425532943089,0.7758280551470532,0.47619047619047616,0.16666666666666666,0.43478260869565216,8.490713686908542,0.7199404128472109,0.0,,0.0
"(66,167)",2.7084088367622616,0.6846939642781766,0.4939759036144578,0.22641509433962265,0.43157894736842106,4.55072863383774,0.7321491413217027,0.5238095238095238,0.18518518518518517,0.46808510638297873,9.442963102010367,0.7777403502705575,0.0,,0.0
"(66,168)",2.363449658297844,0.6797292795163593,0.4939759036144578,0.22641509433962265,0.43157894736842106,3.8319864823633476,0.7131479455842683,0.5476190476190477,0.23333333333333334,0.46938775510204084,7.2199390422850795,0.8719750371298538,0.0,,0.0
"(66,169)",2.683185543788311,0.5521104281009304,0.5301204819277109,0.21428571428571427,0.4631578947368421,3.1112466117280424,0.6546476976564305,0.5238095238095238,0.2413793103448276,0.4489795918367347,4.631009969670167,0.7724126580650019,0.0,,0.0
"(66,170)",2.3813788742648465,0.48506745219007946,0.5903614457831325,0.19672131147540983,0.5157894736842106,2.616497423739086,0.5566416016455034,0.5238095238095238,0.2903225806451613,0.43137254901960786,2.722827263338188,0.5935789025687433,0.0,,0.0
"(66,171)",2.131519062604392,0.47612708949739657,0.5903614457831325,0.19672131147540983,0.5157894736842106,2.3158621237477117,0.5522132432978265,0.5,0.3225806451612903,0.40384615384615385,2.0401231181677155,0.6568322100689776,0.0,,0.0
"(66,172)",1.9372429055876337,0.4639236589209745,0.6385542168674698,0.18461538461538463,0.5578947368421052,2.116589878112021,0.5501540511832508,0.5,0.36363636363636365,0.3888888888888889,1.7496626230891301,0.5979878046059384,0.0,,0.0
"(66,173)",1.8747605584560423,0.47010945847215424,0.6385542168674698,0.18461538461538463,0.5578947368421052,2.0191570447131792,0.5861918637733203,0.5,0.38235294117647056,0.38181818181818183,2.3068583435338104,0.004894759398988563,0.2222222222222222,0.5,0.18181818181818182
"(66,174)",1.8405821894212486,0.4824022532715191,0.6746987951807228,0.15151515151515152,0.6021505376344086,1.988099815972233,0.6163906088091395,0.5,0.4166666666666667,0.3684210526315789,2.281828371072631,0.1124081661471706,0.2222222222222222,0.6,0.16666666666666666
"(66,175)",1.8640833168082551,0.5062402311539088,0.6265060240963856,0.16129032258064516,0.5591397849462365,2.043951418616671,0.6130157969208507,0.42857142857142855,0.45454545454545453,0.3157894736842105,2.5216912106787825,0.09800393237004429,0.2222222222222222,0.3333333333333333,0.2
"(66,176)",1.911465591840344,0.5427492692275753,0.6024096385542169,0.20634920634920634,0.5208333333333334,2.1287762325896016,0.6091745521963506,0.47619047619047616,0.3939393939393939,0.36363636363636365,3.239002578889301,0.08044415237052019,0.3333333333333333,0.5,0.25
"(66,177)",1.8327191226195072,0.58874105268721,0.6144578313253012,0.203125,0.53125,2.165987258963533,0.6667959170994802,0.5,0.36363636363636365,0.3888888888888889,3.1737699124005547,0.45333603839745484,0.6666666666666666,0.45454545454545453,0.42857142857142855
"(66,178)",1.7608266933598289,0.6020329679687381,0.7108433734939759,0.2236842105263158,0.59,1.9583248947966898,0.6721390798656257,0.47619047619047616,0.42857142857142855,0.3508771929824561,2.697362462445353,0.42438600457938946,0.6666666666666666,0.45454545454545453,0.42857142857142855
"(66,179)",1.910817545760126,0.6152502239188042,0.7228915662650602,0.23076923076923078,0.594059405940594,2.273247637871199,0.6561813811613408,0.5476190476190477,0.39473684210526316,0.40350877192982454,2.98367148130511,0.6016671413089257,0.8888888888888888,0.5294117647058824,0.4444444444444444
"(66,180)",2.9013738981548745,0.6396006416677763,0.7108433734939759,0.24358974358974358,0.5784313725490197,3.868938001852596,0.6698649063874227,0.5476190476190477,0.3611111111111111,0.41818181818181815,7.390100335277219,0.5703480837866448,0.4444444444444444,0.42857142857142855,0.3333333333333333
"(66,181)",4.332583160130224,0.6338843542004177,0.6867469879518072,0.2692307692307692,0.5480769230769231,6.091582790372877,0.6598884664265374,0.5714285714285714,0.3684210526315789,0.42857142857142855,12.396546115873504,0.5611974692742541,0.4444444444444444,0.5555555555555556,0.2857142857142857
"(66,182)",2.860573233191768,0.6299687729498619,0.7108433734939759,0.25316455696202533,0.5728155339805825,3.8189361326011806,0.6486309270249679,0.5952380952380952,0.375,0.43859649122807015,7.250278153723264,0.5695757736200311,0.4444444444444444,0.6,0.26666666666666666
"(66,183)",2.4301986933494164,0.4985552759588506,0.7228915662650602,0.27710843373493976,0.5660377358490566,3.1288086813805758,0.4750229150619139,0.6428571428571429,0.38636363636363635,0.4576271186440678,5.3666826315493585,0.5836948931787181,0.4444444444444444,0.6923076923076923,0.2222222222222222
"(66,184)",3.283102584052292,0.28599849811626243,0.7228915662650602,0.2682926829268293,0.5714285714285714,4.505292962618963,0.18906808071379433,0.6428571428571429,0.4,0.45,6.454553266206412,0.4493965769449661,0.3333333333333333,0.8,0.14285714285714285
"(66,185)",4.861753839952413,0.22377659201699107,0.6746987951807228,0.2631578947368421,0.5436893203883495,6.917269481406048,0.11045389018477973,0.6428571428571429,0.38636363636363635,0.4576271186440678,8.393736475414109,0.3428237351878847,0.3333333333333333,0.8235294117647058,0.13043478260869565
"(66,186)",5.839597687824665,0.20291895349045955,0.7590361445783133,0.27586206896551724,0.5887850467289719,8.21533255418478,0.09619142376900677,0.6190476190476191,0.4090909090909091,0.43333333333333335,8.935727788056669,0.3368458799126601,0.3333333333333333,0.8333333333333334,0.125
"(66,187)",5.757198199643477,0.21033058780179853,0.7831325301204819,0.25287356321839083,0.6190476190476191,8.198810285983928,0.10080539480240817,0.5952380952380952,0.40476190476190477,0.423728813559322,8.892317675023197,0.3710670547443901,0.3333333333333333,0.8333333333333334,0.125
"(66,188)",5.658202912437317,0.20878271106052101,0.7951807228915663,0.20481927710843373,0.66,7.869761664792525,0.11026312216909648,0.6190476190476191,0.4090909090909091,0.43333333333333335,8.754516395897266,0.41624795434069,0.4444444444444444,0.75,0.19047619047619047
"(66,189)",4.095048434336041,0.24309236598342157,0.7951807228915663,0.16455696202531644,0.6875,5.667325604737108,0.15816511402531103,0.5714285714285714,0.42857142857142855,0.4,8.512539862257118,0.40613604911495893,0.4444444444444444,0.7142857142857143,0.21052631578947367
"(66,190)",3.5506522606518716,0.33022586138360105,0.7590361445783133,0.17105263157894737,0.65625,4.880572129247916,0.28251558228341006,0.5476190476190477,0.4772727272727273,0.36507936507936506,9.70536370707953,0.517921240296508,0.5555555555555556,0.6666666666666666,0.2631578947368421
"(66,191)",4.316212479917252,0.2453774290888563,0.7469879518072289,0.18421052631578946,0.6391752577319587,5.969830378218562,0.22787754836337878,0.5476190476190477,0.5,0.35384615384615387,12.283997656932303,0.490788931787623,0.5555555555555556,0.7222222222222222,0.22727272727272727
"(66,192)",3.5410757393864927,0.22114956556701035,0.7108433734939759,0.20270270270270271,0.6020408163265306,6.8174043716234545,0.06048969382031575,0.5952380952380952,0.5098039215686274,0.36764705882352944,14.21516275458412,0.41678309329634805,0.3333333333333333,0.8928571428571429,0.08823529411764706
"(66,193)",3.8816478977321607,0.17172215747576897,0.6987951807228916,0.21621621621621623,0.5858585858585859,7.488510101384352,0.013341824843031331,0.5714285714285714,0.5384615384615384,0.34285714285714286,15.6463130818358,0.33455831429123195,0.3333333333333333,0.8888888888888888,0.09090909090909091
"(67,107)",0.45666430538870956,0.2984161218773703,0.2891566265060241,0.07692307692307693,0.2823529411764706,0.45666430538870956,0.2984161218773703,0.19047619047619047,0.38461538461538464,0.1702127659574468,1.1050535595133013,0.47177332399998656,0.0,1.0,0.0
"(67,108)",0.4743986332722505,0.2960874832401415,0.2891566265060241,0.07692307692307693,0.2823529411764706,0.4743986332722505,0.2960874832401415,0.21428571428571427,0.3076923076923077,0.1956521739130435,0.9312902647672928,0.215585902508378,0.0,1.0,0.0
"(67,109)",0.5085003271673105,0.30059190791893053,0.30120481927710846,0.038461538461538464,0.2976190476190476,0.5085003271673105,0.30059190791893053,0.19047619047619047,0.3333333333333333,0.17391304347826086,0.8300566945085684,0.2105644054908837,0.0,1.0,0.0
"(67,110)",0.5664819156213177,0.3109262145959779,0.30120481927710846,0.038461538461538464,0.2976190476190476,0.5664819156213177,0.3109262145959779,0.2619047619047619,0.21428571428571427,0.24444444444444444,0.848518477829809,0.13841960853803048,0.0,1.0,0.0
"(67,111)",0.6193216322243241,0.29718731786991465,0.3132530120481928,0.0,0.3132530120481928,0.6193216322243241,0.29718731786991465,0.2857142857142857,0.2,0.26666666666666666,0.8464892582532699,0.10630254316067449,0.0,1.0,0.0
"(67,112)",0.7023106146111797,0.251533801199537,0.3132530120481928,0.0,0.3132530120481928,0.7023106146111797,0.251533801199537,0.19047619047619047,0.3333333333333333,0.17391304347826086,0.8790636249487932,0.10775609286494164,0.0,1.0,0.0
"(67,113)",0.7347240843552899,0.24959238274215484,0.3132530120481928,0.0,0.3132530120481928,0.7347240843552899,0.24959238274215484,0.2619047619047619,0.26666666666666666,0.2391304347826087,0.8879420984601172,0.035953723653726836,0.0,,0.0
"(67,114)",0.6390020890050396,0.3250798559851545,0.3132530120481928,0.0,0.3132530120481928,0.6390020890050396,0.3250798559851545,0.30952380952380953,0.1875,0.28888888888888886,0.9523268112974136,-0.03605005910265815,0.0,,0.0
"(67,115)",0.5858772703131002,0.3768370365638929,0.3132530120481928,0.0,0.3132530120481928,0.5858772703131002,0.3768370365638929,0.23809523809523808,0.23076923076923078,0.2222222222222222,0.8366694143220077,0.07665034013022173,0.0,1.0,0.0
"(67,116)",0.6001101572465526,0.4402631939565631,0.5180722891566265,0.0,0.5180722891566265,1.0267868534125524,0.059224097746483205,0.2619047619047619,0.15384615384615385,0.25,0.9711763462221961,-0.08569528722450663,0.0,,0.0
"(67,117)",0.6158267515737484,0.5103204446749271,0.6144578313253012,0.0,0.6144578313253012,1.0425035022326685,-0.01838028187125619,0.38095238095238093,0.2,0.34782608695652173,0.8419570127193007,-0.03755760279159278,0.0,1.0,0.0
"(67,118)",0.6194821350033607,0.5649215249882226,0.6265060240963856,0.0,0.6265060240963856,0.9954793647332885,-0.09469605285063949,0.5952380952380952,0.16666666666666666,0.5319148936170213,1.0313925887393816,-0.4435948446080406,0.0,1.0,0.0
"(67,119)",0.6774786848614283,0.6055152302816694,0.6144578313253012,0.0,0.6144578313253012,1.1111233782510224,-0.1387986549807969,0.35714285714285715,0.11764705882352941,0.3409090909090909,1.0294664270827054,-0.3824926045318101,0.0,1.0,0.0
"(67,120)",0.7079476669062867,0.633860387901091,0.5903614457831325,0.0392156862745098,0.5764705882352941,1.16148739063383,-0.10750906670663857,0.38095238095238093,0.1111111111111111,0.36363636363636365,1.0162770105217207,-0.26564546841270226,0.0,,0.0
"(67,121)",0.6706706797417489,0.6801293626781981,0.6144578313253012,0.019230769230769232,0.6071428571428571,1.2287563809492617,-0.10342850846769935,0.38095238095238093,0.058823529411764705,0.37209302325581395,1.061209762375045,-0.21563718864399434,0.0,,0.0
"(67,122)",0.682990927263265,0.6944601092931408,0.6144578313253012,0.0,0.6144578313253012,1.2881071158129624,-0.15005072927730798,0.38095238095238093,0.058823529411764705,0.37209302325581395,0.684504636389621,-0.04866929981713063,0.0,,0.0
"(67,123)",0.7401198054540726,0.6380226466483814,0.6024096385542169,0.0,0.6024096385542169,1.3943824067208224,-0.20785549538757558,0.35714285714285715,0.11764705882352941,0.3409090909090909,0.6527110679858835,-0.0223297058887498,0.0,,0.0
"(67,124)",0.810881330530448,0.579066040684017,0.6024096385542169,0.0196078431372549,0.5952380952380952,1.5534886651289812,-0.2661294556922756,0.5476190476190477,0.14814814814814814,0.5,0.8008006506871386,-0.3860895590800778,0.0,,0.0
"(67,125)",0.7693327991026259,0.6363279472391161,0.6265060240963856,0.037037037037037035,0.611764705882353,1.4054954781565039,0.0062183361972712806,0.6190476190476191,0.16129032258064516,0.5531914893617021,0.6618420444189671,0.22217371955230555,0.0,1.0,0.0
"(67,126)",0.7680276740541286,0.6626053881627545,0.6265060240963856,0.07142857142857142,0.5977011494252874,1.3557509489613442,0.10102188842979143,0.47619047619047616,0.09090909090909091,0.45454545454545453,0.7943889351131105,0.06129855829454925,0.0,,0.0
"(67,127)",0.7815524952523619,0.6751788872387885,0.6385542168674698,0.07017543859649122,0.6091954022988506,1.3530331463610956,0.2336364773569991,0.47619047619047616,0.09090909090909091,0.45454545454545453,1.2078503609305582,0.11738101411814761,0.0,,0.0
"(67,128)",0.8043485483702736,0.7029478940815519,0.6506024096385542,0.06896551724137931,0.6206896551724138,1.3909228055210385,0.35676194397892397,0.47619047619047616,0.09090909090909091,0.45454545454545453,1.5106737196492073,0.03189721620990693,0.0,,0.0
"(67,129)",0.8164881139296303,0.6942823886531617,0.6506024096385542,0.18181818181818182,0.5684210526315789,1.3709754172433744,0.4039501594376247,0.47619047619047616,0.09090909090909091,0.45454545454545453,1.4320499131820994,0.1531755325329648,0.0,,0.0
"(67,130)",0.8342412424309665,0.6704105193719462,0.6626506024096386,0.16666666666666666,0.5851063829787234,1.400891547871859,0.3514331353661856,0.4523809523809524,0.13636363636363635,0.4222222222222222,1.501665665619911,-0.15346255171701056,0.0,,0.0
"(67,131)",0.8562356827347473,0.6563380218715354,0.6867469879518072,0.14925373134328357,0.6129032258064516,1.5176154554388728,0.25506525049681195,0.30952380952380953,0.23529411764705882,0.2826086956521739,1.4786857601674661,0.11671645629417776,0.0,,0.0
"(67,132)",0.8601711390343041,0.6685860953777675,0.6987951807228916,0.13432835820895522,0.6304347826086957,1.5098670982362936,0.3311481097702375,0.30952380952380953,0.23529411764705882,0.2826086956521739,1.4817119951602937,0.1351453178900771,0.0,,0.0
"(67,133)",0.8693789291336008,0.6613541341921447,0.6746987951807228,0.125,0.6153846153846154,1.5710341381822936,0.30727033674725907,0.30952380952380953,0.23529411764705882,0.2826086956521739,1.5798048228251342,-0.07615960009831513,0.0,,0.0
"(67,134)",0.8391086772701575,0.6726527618886351,0.7108433734939759,0.06349206349206349,0.6781609195402298,1.4989831547539785,0.34707702353140935,0.30952380952380953,0.23529411764705882,0.2826086956521739,1.4937901905025863,0.08069564848749038,0.0,,0.0
"(67,135)",0.8180149063028964,0.6451397627940181,0.7469879518072289,0.06060606060606061,0.7126436781609196,1.433252858137176,0.2609830613729107,0.2619047619047619,0.26666666666666666,0.2391304347826087,1.5223240862401417,-0.18806218743638387,0.0,,0.0
