,50_rmse,50_cc,50_POD,50_FAR,50_CSI,75_rmse,75_cc,75_POD,75_FAR,75_CSI,95_rmse,95_cc,95_POD,95_FAR,95_CSI
"(71,192)",2.881657053298511,0.360743135443283,0.7349397590361446,0.11594202898550725,0.6703296703296703,3.8340630894107304,0.31990514095583117,0.6904761904761905,0.42,0.4603174603174603,6.69090745777374,0.03715130095076597,0.3333333333333333,0.625,0.21428571428571427
"(71,193)",2.797505906353312,0.3755425041254353,0.7349397590361446,0.12857142857142856,0.6630434782608695,3.6679315993193167,0.32828359302308274,0.6190476190476191,0.4583333333333333,0.40625,7.445267344908857,-0.11634699908984995,0.6666666666666666,0.6,0.3333333333333333
"(72,107)",1.0544290154451417,0.39273321648681475,1.0,0.0,1.0,1.3150267376205846,0.27425773944676174,0.8809523809523809,0.22916666666666666,0.6981132075471698,0.9157695760956802,0.32242353707708943,0.1111111111111111,0.5,0.1
"(72,108)",0.7739988576163878,0.5394523625334575,1.0,0.0,1.0,1.2637522039834173,0.31924655816940795,0.9047619047619048,0.22448979591836735,0.7169811320754716,0.8965295293706314,0.42485489157798295,0.1111111111111111,0.5,0.1
"(72,109)",0.6628760904832153,0.6443012272982604,1.0,0.0,1.0,1.252228713923959,0.37145830491955395,0.9047619047619048,0.22448979591836735,0.7169811320754716,1.804492589637645,0.17544091852604454,0.1111111111111111,0.5,0.1
"(72,110)",0.6352275193026121,0.6651479701032557,1.0,0.0,1.0,1.2010642815489774,0.4424473859114993,0.8809523809523809,0.17777777777777778,0.74,1.6551978116888215,0.2882784542596249,0.1111111111111111,0.5,0.1
"(72,111)",0.6671992495852216,0.6366508826948662,1.0,0.0,1.0,1.3037997339287062,0.33220252972094083,0.9285714285714286,0.1875,0.7647058823529411,1.652249691202816,0.16150363875583437,0.1111111111111111,0.5,0.1
"(72,112)",0.7275686217135693,0.618260129587592,1.0,0.0,1.0,1.3371905406855316,0.291458878759569,0.9523809523809523,0.13043478260869565,0.8333333333333334,2.0219952950359175,-0.03944325194160024,0.1111111111111111,0.5,0.1
"(72,113)",0.7246433164125172,0.6147950672808882,1.0,0.0,1.0,1.2619455136802498,0.2736170747546009,0.8571428571428571,0.16279069767441862,0.7346938775510204,1.8536117868663826,-0.025614583212925,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,114)",0.7306132106460166,0.6106046994855685,1.0,0.0,1.0,1.2413572331849554,0.19027104974470244,0.9285714285714286,0.13333333333333333,0.8125,1.6250058547748039,0.035933448811155726,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,115)",0.7275927304103815,0.6289819246149511,1.0,0.0,1.0,1.2173483740953737,0.16946303157333678,0.8809523809523809,0.0975609756097561,0.8043478260869565,1.6420764937284784,-0.13407994682370258,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,116)",0.7530905171253771,0.6272656780004346,1.0,0.0,1.0,1.2575201939848444,0.12052119606246654,0.6666666666666666,0.0967741935483871,0.6222222222222222,1.5526988132751174,-0.08550150042667023,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,117)",0.8143805554598541,0.6120929341413723,1.0,0.0,1.0,1.4232953642057902,0.012861293849645725,0.5476190476190477,0.17857142857142858,0.48936170212765956,1.5455702687917259,-0.10205515127843542,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,118)",0.8428741672346598,0.6238669058687389,1.0,0.0,1.0,1.518666068918726,-0.020900130680229945,0.5714285714285714,0.1724137931034483,0.5106382978723404,1.6334417713315537,-0.17675654401784333,0.1111111111111111,0.6666666666666666,0.09090909090909091
"(72,119)",0.9240322972490747,0.6006669669696101,1.0,0.0,1.0,1.7106474873179867,-0.12390859052101984,0.6190476190476191,0.16129032258064516,0.5531914893617021,1.8180046998097061,-0.3519163814632056,0.0,1.0,0.0
"(72,120)",0.9134558736617178,0.6118555458291595,1.0,0.0,1.0,1.7200620705893046,-0.2616250424098151,0.6904761904761905,0.14705882352941177,0.6170212765957447,1.895659435251031,-0.5325704194816211,0.0,1.0,0.0
"(72,121)",0.945174625915037,0.6150121543593872,0.6901408450704225,0.0,0.6901408450704225,1.653347949410592,-0.37328532563207995,0.5277777777777778,0.17391304347826086,0.475,1.854112076778482,-0.5968762652692018,0.0,1.0,0.0
"(72,122)",0.8816692981746375,0.6458014899994964,1.0,0.0,1.0,1.6690894263634577,-0.32223262322875523,0.6190476190476191,0.16129032258064516,0.5531914893617021,1.6635153199015476,-0.5314060115799663,0.0,1.0,0.0
"(72,123)",0.9623915333604067,0.6269136176762393,0.6901408450704225,0.0,0.6901408450704225,1.6594210689106217,-0.29700507423036804,0.4166666666666667,0.21052631578947367,0.375,1.7235922965200288,-0.8074709038094091,0.0,1.0,0.0
"(72,124)",0.9580675125353372,0.6554073633604993,0.676056338028169,0.04,0.6575342465753424,1.6289449624306023,-0.1848495826162976,0.3055555555555556,0.26666666666666666,0.275,1.4352114072159528,-0.642847792634143,0.0,1.0,0.0
"(72,125)",0.9642269435376161,0.6599174685325717,1.0,0.0,1.0,1.7560920254153864,-0.14858855526829307,0.2857142857142857,0.29411764705882354,0.2553191489361702,1.042254412395702,-0.32425921424738535,0.0,,0.0
"(72,126)",1.0583366278764772,0.6532874959623033,1.0,0.0,1.0,1.8744128574469132,-0.12154346061653322,0.30952380952380953,0.23529411764705882,0.2826086956521739,0.9432392619684123,-0.2501104114529686,0.0,,0.0
"(72,127)",1.1914722305397683,0.6502665907314307,1.0,0.0,1.0,2.1126615941370006,-0.05931983831695738,0.2619047619047619,0.15384615384615385,0.25,1.1693284249849634,-0.273262750867731,0.0,,0.0
"(72,128)",1.2605298445382336,0.6456166797271726,1.0,0.0,1.0,2.2873690880519484,-0.07641277244298585,0.2857142857142857,0.07692307692307693,0.27906976744186046,0.995083197865346,-0.35919743941539906,0.0,,0.0
"(72,129)",1.2526132965146841,0.642916742353834,1.0,0.0,1.0,2.2837554933274706,-0.05156646986120017,0.19047619047619047,0.2,0.18181818181818182,0.8367510959524161,-0.44492386447934607,0.0,,0.0
"(72,130)",1.3786993098979428,0.5998511153416793,1.0,0.0,1.0,2.46869636280705,-0.0006505773752834565,0.21428571428571427,0.18181818181818182,0.20454545454545456,0.8973074719574888,0.09509790688518655,0.0,,0.0
"(72,131)",1.4784186151453849,0.571105525294604,0.8433734939759037,0.09090909090909091,0.7777777777777778,2.7275989217708982,-0.03785118716286402,0.23809523809523808,0.2857142857142857,0.21739130434782608,1.0001677367243085,-0.15950208666197688,0.0,,0.0
"(72,132)",1.4045217798081953,0.5760153408730263,0.8433734939759037,0.07894736842105263,0.7865168539325843,2.4940920633314336,-0.0364619757997408,0.19047619047619047,0.42857142857142855,0.16666666666666666,1.1606100586310408,-0.16886683859999377,0.0,,0.0
"(72,133)",1.4600493595835289,0.5547858362676923,0.8433734939759037,0.07894736842105263,0.7865168539325843,2.5785348411333135,-0.0691640654079386,0.16666666666666666,0.36363636363636365,0.15217391304347827,0.9934349646734967,0.060536779266917605,0.0,,0.0
"(72,134)",1.401679746624932,0.5511993179657959,0.8554216867469879,0.06578947368421052,0.8068181818181818,2.452710618370785,-0.12551063755253083,0.21428571428571427,0.3076923076923077,0.1956521739130435,1.1958369504718322,-0.06563986584096888,0.0,1.0,0.0
"(72,135)",1.34397633277482,0.5494956874208228,0.8554216867469879,0.06578947368421052,0.8068181818181818,2.31141066914348,-0.12196065641285896,0.23809523809523808,0.2857142857142857,0.21739130434782608,1.318699511175495,-0.1753151464983163,0.0,1.0,0.0
"(72,136)",1.2763630103420576,0.5312440170517434,0.8674698795180723,0.04,0.8372093023255814,2.1403377526960856,-0.13616575410885357,0.3333333333333333,0.2222222222222222,0.30434782608695654,1.745523441040069,-0.3015563789756012,0.0,1.0,0.0
"(72,137)",1.2100360639990149,0.5239738988556243,0.8795180722891566,0.02666666666666667,0.8588235294117647,1.9703801476937917,-0.12297493797305364,0.40476190476190477,0.2608695652173913,0.3541666666666667,1.769991295036219,-0.11602983856403082,0.0,1.0,0.0
"(72,138)",1.1764875970078035,0.515599801163664,0.7951807228915663,0.043478260869565216,0.7674418604651163,1.9216098083769428,-0.1507348374866898,0.30952380952380953,0.35,0.2653061224489796,1.6452161704439805,0.04817736085617477,0.0,1.0,0.0
